Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Civic Engagement,Political Participation,Civic participation,Participate,Participation,"[ 1.84899960e-02  5.42339876e-05  1.68627724e-02 ... -1.46975135e-02
  9.46152397e-03  8.96449899e-04]",1
Civic Engagement,Political Participation,Electoral engagement,Engage,Engagement,"[ 0.01613048  0.01346051  0.02646451 ... -0.00362452 -0.00471049
  0.01294865]",1
Civic Engagement,Environmental Advocacy,Conservation efforts,Advocate,Advocacy,"[ 0.04180598  0.00355882  0.06541573 ... -0.02601891  0.00241979
  0.01058612]",1
Civic Engagement,Environmental Advocacy,Eco-activism,Campaign,Campaigning,"[ 0.04507799  0.02091049  0.06858861 ... -0.01461545  0.0011444
  0.00853252]",1
Civic Engagement,Environmental Advocacy,Green advocacy,Protect,Protection,"[ 0.04260873  0.00337226  0.07019872 ... -0.02772905  0.01038101
  0.00136281]",1
Civic Engagement,Environmental Advocacy,Environmental campaigning,Preserve,Preservation,"[ 0.03883996 -0.00200273  0.06695189 ... -0.03451505  0.01013827
  0.0044548 ]",1
Civic Engagement,Community Organizing,Building coalitions,Organize,Organizing,"[ 0.02280302 -0.02698056  0.0517405  ... -0.02004112 -0.03258764
  0.00872288]",1
Civic Engagement,Community Organizing,Grassroots organizing,Lead,Leadership,"[ 0.01242705 -0.01392967  0.05761388 ... -0.02018381 -0.01159452
 -0.00388853]",1
Civic Engagement,Community Organizing,Local leadership,Coordinate,Coordination,"[ 0.01530345  0.00196684  0.05036226 ... -0.01508085 -0.03135816
  0.00917511]",1
Civic Engagement,Community Organizing,Community coordination,Mobilize,Mobilization,"[ 0.05673088  0.01651289  0.01534433 ... -0.00069731 -0.02778116
  0.00994668]",1
Civic Engagement,Social Justice,Equality advocacy,Advocate,Advocacy,"[ 0.02841255 -0.0177792   0.03325237 ...  0.00971521 -0.00604977
  0.00882554]",1
Civic Engagement,Social Justice,Rights activism,Reform,Reform,"[ 0.04202582  0.02020003  0.0508049  ... -0.01719238 -0.02355993
 -0.00184252]",1
Civic Engagement,Social Justice,Social reform,Campaign,Campaigning,"[ 0.04405075  0.01125435  0.05954447 ... -0.00662487 -0.01412662
  0.00468816]",1
Civic Engagement,Social Justice,Justice initiatives,Act,Action,"[-0.00196648  0.01090833  0.03883754 ...  0.01043014 -0.01280724
 -0.00083814]",1
